closeTime,open,high,low,close,ema1,ema2,ema3,rsi,stoch,k,d,atr,change,crossup,crossdown,barbuy,barsell,longloss,shortloss,longprofit,shortprofit,position,pctchange,net
2021-05-25 17:00:00,38810.99,39791.77,36419.62,38324.72,39389.46262598861,42194.95286561337,49591.645084247946,35.60656853858113,81.72662868022093,48.22054833840818,31.62137715778544,5159.1915537934565,1.0,True,False,False,False,47103.28,47103.28,47103.28,47103.28,0,0.9878449717743629,1.0
2021-05-26 17:00:00,38324.72,40841.0,37800.44,39241.91,39356.6731535467,41801.213816864925,49185.77312015979,37.63725911378586,94.47546336467808,74.805752918781,50.39769086774525,5007.860728522495,1.0,False,False,False,False,47103.28,47103.28,47103.28,47103.28,0,1.0239320730849437,1.0
2021-05-27 17:00:00,39241.92,40411.14,37134.27,38529.98,39172.963563869656,41365.04930794961,48767.89888015353,36.67057936128779,88.40657206834292,88.20288803774731,70.40972976497885,4884.218533628032,1.0,False,False,False,False,47103.28,47103.28,47103.28,47103.28,0,0.9818579167018119,1.0
2021-05-28 17:00:00,38529.99,38877.83,34684.0,35663.49,38393.0805496764,40604.84140022299,48254.00049269653,32.99587729548455,69.15711444040222,84.01304995780775,82.34056363811204,4834.905066940315,1.0,False,False,False,False,47103.28,47103.28,47103.28,47103.28,0,0.925603646822552,1.0
2021-05-29 17:00:00,35661.79,37338.58,33632.76,34605.15,37551.31820530386,39804.88254685992,47718.75145376725,31.731562324885065,60.75549538037889,72.77306062970803,81.66299954175439,4754.256133587435,1.0,False,False,False,False,47103.28,47103.28,47103.28,47103.28,0,0.9703242728067276,1.0
2021-05-30 17:00:00,34605.15,36488.0,33379.0,35641.27,37126.86304856967,39249.7342072786,47245.12473009011,34.38241371382477,78.37091880927731,69.42784287668614,75.404651154734,4636.73783833119,1.029941208172772,False,True,False,True,47103.28,40278.007838331185,47103.28,31004.53216166881,1,1.029941208172772,1.029941208172772
2021-05-31 17:00:00,35641.26,37499.0,34153.84,37253.81,37155.07348222085,38983.61097964145,46853.30846616501,38.39189673069989,100.0,79.70880472988541,73.96990274542655,4544.482278450391,1.045243617862102,False,False,False,False,47103.28,40278.007838331185,47103.28,31004.53216166881,1,1.045243617862102,1.0765394746157726
2021-06-01 17:00:00,37253.82,37894.81,35666.0,36693.09,37052.41048617177,38678.20818235592,46454.8685263154,37.53307599943641,94.56549400817912,90.97880427248548,80.0384839596857,4379.077115703934,0.9849486535739566,False,False,False,False,47103.28,40278.007838331185,47103.28,31004.53216166881,1,0.9849486535739566,1.0603361060420198
2021-06-02 17:00:00,36694.85,38225.0,35920.0,37568.68,37167.13704480027,38530.271091375136,46106.39054489126,39.79779728416228,100.0,98.18849800272638,89.6253690016991,4230.928750296511,1.0238625310651135,False,False,False,False,47103.28,40278.007838331185,47103.28,31004.53216166881,1,1.0238625310651135,1.085638409311909
2021-06-03 17:00:00,37568.68,39476.0,37170.0,39246.79,37629.28214595577,38625.80694585846,45837.38660195435,43.98903247030205,100.0,98.18849800272638,95.78526675931278,4093.4338395610457,1.0446677924270962,False,False,False,False,47103.28,40278.007838331185,47103.28,31004.53216166881,1,1.0446677924270962,1.134131480429936
2021-06-04 17:00:00,39246.78,39289.07,35555.15,36829.0,37451.44166907671,38386.232686410665,45484.11653913261,39.70050215315727,75.14517436447304,91.71505812149104,96.03068470898128,4067.7542795924,0.9383952165259885,False,False,False,False,47103.28,40278.007838331185,47103.28,31004.53216166881,1,0.9383952165259885,1.0642635561469898
2021-06-05 17:00:00,36829.15,37925.0,34800.0,35513.2,37020.72129817077,38003.16166155591,45093.10020426467,37.554724848477086,62.70899767539114,79.28472401328806,89.72942671250185,4000.414688192943,0.9642727198674956,False,True,False,True,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9642727198674956,1.026240313941711
2021-06-06 17:00:00,35516.07,36480.0,35222.0,35796.31,36748.62989857727,37708.91477334846,44728.5201962543,38.327108318037816,53.808379012196056,63.88751701735342,78.2957663840442,3804.5279247505896,1.0079719653537276,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0079719653537276,1.0344214661690527
2021-06-07 17:00:00,35796.31,36900.0,33300.0,33552.79,36038.44325444898,37154.764803568665,44290.25626698943,34.66764691720857,23.95343049985968,46.823602395815634,63.33194780881905,3789.918787268405,0.9373253835381358,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9373253835381358,0.9695894975169881
2021-06-08 17:00:00,33556.96,34068.01,31000.0,33380.81,35447.858086793654,36651.57082975951,43862.43484475455,34.396528876619314,21.741570814518106,33.16779344219129,47.95963761845346,3738.353873892091,0.9948743457697555,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9948743457697555,0.9646197170074395
2021-06-09 17:00:00,33380.8,37534.79,32396.82,37388.05,35879.01184528395,36749.76805245825,43608.53739986221,45.15857555847556,100.0,48.565000438125935,42.85213209204432,3838.326454328371,1.1200462181714586,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.1200462181714586,1.0804186660078052
2021-06-10 17:00:00,37388.05,38491.0,35782.0,36675.72,36056.05810188752,36739.89497879715,43336.66220771075,43.78358432420542,89.75951531178721,70.50036204210177,50.74438530747302,3757.6602790192014,0.9809476557349206,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9809476557349206,1.0598341576326067
2021-06-11 17:00:00,36677.83,37680.4,35936.77,37331.98,36339.59630146808,36818.83964829087,43101.18447407504,45.432038236594494,100.0,96.58650510392908,71.88395586138562,3613.800973374973,1.017893581911957,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.017893581911957,1.0787983869452957
2021-06-12 17:00:00,37331.98,37463.63,34600.36,35546.11,36163.26601225295,36649.14236185208,42804.90704371916,41.836776872611374,67.46259244760361,85.74070258646361,84.27585657749817,3560.191618133904,0.9521624623178304,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9521624623178304,1.0271913284583363
2021-06-13 17:00:00,35546.12,39380.0,34757.0,39020.57,36798.22245397452,36965.33271360514,42656.50166945566,50.10884271008782,100.0,89.15419748253454,90.4938017243091,3636.106502552911,1.0977451541110967,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0977451541110967,1.1275943031600786
2021-06-14 17:00:00,39020.56,41064.05,38730.0,40516.29,37624.45968642463,37438.79368512445,42572.57180006524,53.19491585719035,100.0,89.15419748253454,88.01636585051092,3543.102466656275,1.0383315774218573,False,True,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0383315774218573,1.1708167714921045
2021-06-15 17:00:00,40516.28,41330.0,39506.4,40144.04,38184.36642277472,37799.49319377453,42477.33525888621,52.32739319932141,95.38512182579515,98.46170727526506,92.25670074677808,3420.280861895112,0.9908123374573535,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9908123374573535,1.1600597020963643
2021-06-16 17:00:00,40143.8,40527.14,38116.01,38349.01,38220.95388438033,37872.762101271255,42315.440150694594,48.24179331913733,73.65134283504061,89.67882155361194,92.4315754371372,3348.1986574740326,0.9552852677508293,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9552852677508293,1.1081879431240726
2021-06-17 17:00:00,38349.0,39559.88,37365.0,38092.97,38192.5130211847,37902.12315443509,42149.85308596148,47.67006036577708,70.60994915615123,79.88213793899567,89.34088892262425,3265.8187533687446,0.9933234260806211,False,True,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9933234260806211,1.1007890444052404
2021-06-18 17:00:00,38092.97,38202.84,35129.29,35819.84,37665.25234981032,37624.48540051041,41901.61727866888,42.818289988098485,44.80044548600596,63.02057915906594,77.52717955055788,3252.085270985263,0.9403267847059443,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9403267847059443,1.0351014227651087
2021-06-19 17:00:00,35820.48,36457.0,34803.52,35483.72,37180.4673831858,37339.05001377569,41649.93503244657,42.13539121594872,41.16769352247012,52.192696054875775,65.03180438431248,3137.8991802006017,0.9906163734958058,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9906163734958058,1.0253884176199208
2021-06-20 17:00:00,35483.72,36137.72,33336.0,35600.16,36829.28796470007,37107.19801193893,41412.68895274279,42.47765121836816,42.98838166328335,42.985506890586485,52.73292736817609,3113.8863816148446,1.0032815048704027,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0032815048704027,1.028753234706395
2021-06-21 17:00:00,35600.17,35750.0,31251.23,31608.93,35669.20841698894,36374.095610347074,41028.2278173411,34.86519988579321,2.4931448089577475,28.883073331570404,41.35375875901092,3212.806640070928,0.887887301630105,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.887887301630105,0.9134169336067032
2021-06-22 17:00:00,31614.12,33298.78,28805.0,32509.56,34967.06432432473,35858.82419563414,40694.16241273949,37.583442303270246,14.829702880932553,20.10374311772455,30.65744111329384,3304.3047372087185,1.028492897418546,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.028492897418546,0.9394428285963219
2021-06-23 17:00:00,32509.56,34881.0,31683.0,33678.07,34680.62114114146,35568.05696954959,40419.021533808525,41.022445418787946,33.59160361569647,16.971483768528927,21.986100072607982,3296.7115416938104,1.0359435809035864,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0359435809035864,0.9732097679102678
2021-06-24 17:00:00,33675.07,35298.0,32286.57,34663.09,34676.72533199891,35447.39470694297,40193.29872856113,43.83188627425731,48.91885069281099,32.44671906314667,23.173981983133405,3276.3342887156814,1.0292481130896158,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0292481130896158,1.0016743172620262
2021-06-25 17:00:00,34663.08,35500.0,31275.0,31584.45,33989.55303599915,34932.33541268391,39855.69681763717,37.77515950895035,15.87563946816213,32.7953645922232,27.404522474632955,3344.09612523599,0.911183913494152,True,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.911183913494152,0.9127095244493958
2021-06-26 17:00:00,31576.09,32730.0,30151.0,32283.65,33610.463472443786,34579.17735765939,39558.75380518081,39.80940631848526,26.97372092621241,30.58940369572851,31.94382911703282,3289.446402004848,1.0221374758781616,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0221374758781616,0.9329146095306626
2021-06-27 17:00:00,32283.65,34749.0,31973.45,34700.34,33852.65825634517,34595.332376638136,39368.2277736051,46.33922337747801,62.59793392101435,35.14909810512963,32.84462213102714,3252.7395161473587,1.0748580163643204,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0748580163643204,1.0027507466374226
2021-06-28 17:00:00,34702.49,35297.71,33862.72,34494.89,33995.376421601795,34581.94005975305,39177.11648836568,45.88350259515982,63.09804565518454,50.88990016747044,38.87613398944288,3122.900264993976,0.9940793087329981,True,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9940793087329981,0.9968137690488268
2021-06-29 17:00:00,34494.89,36600.0,34225.43,35911.73,34421.232772356954,34759.24538511931,39049.06211627291,49.56703055017349,100.0,75.2319931920663,53.75699715488881,3069.4481032086924,1.0410739097877977,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0410739097877977,1.037756807873973
2021-06-30 17:00:00,35911.72,36100.0,34017.55,35045.0,34559.84771183319,34797.34600043674,38892.0400724975,47.43975180159666,85.53051795290484,82.87618786936314,69.66602707629998,2998.948238693785,0.9758649889604315,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9758649889604315,1.0127105358595472
2021-07-01 17:00:00,35045.0,35057.57,32711.0,33504.69,34325.368220314704,34624.99186704517,38680.77144220348,43.83893915659667,61.03824398239815,82.18958731176767,80.09925612439905,2952.3497930728004,0.9560476530175489,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9560476530175489,0.9681995309946644
2021-07-02 17:00:00,33502.33,33977.04,32699.0,33786.55,34205.630838022546,34513.19961810582,38488.84118956805,44.66660574607748,66.66792785221773,71.07889659584025,78.7148905923237,2832.756236424744,1.0084125535857815,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0084125535857815,0.9763445614308855
2021-07-03 17:00:00,33786.54,34945.61,33316.73,34669.13,34308.63065179531,34533.99033569171,38339.04859389872,47.286290416333024,84.48669294385043,70.73095492615543,74.66647961125447,2746.765076680119,1.0261222291118801,False,True,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0261222291118801,1.0018488577567213
2021-07-04 17:00:00,34669.12,35967.85,34357.15,35286.51,34525.93717361858,34634.32629093282,38219.34119805956,49.10159311981021,96.83415323582152,82.66292467729657,74.82425873309745,2665.617571202967,1.0178077730822783,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0178077730822783,1.0196895548783926
2021-07-05 17:00:00,35288.13,35293.78,33125.55,33690.14,34340.20446837001,34508.43478547511,38041.72546480232,44.80505946924188,60.2625609056437,80.52780236177189,77.973893988408,2630.0898875456123,0.9547597651340413,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,0.9547597651340413,0.9735585599253292
2021-07-06 17:00:00,33690.15,35118.88,33532.0,34220.01,34313.49458651,34469.97814741176,37891.8542701042,46.47910198384065,73.81307380705091,76.96992931617206,80.05355211841352,2555.574895578068,1.0157277470500272,False,False,False,False,47103.28,39513.61468819294,47103.28,31512.785311807056,1,1.0157277470500272,0.9888704426942236
2021-07-07 17:00:00,34220.02,35059.09,33777.77,33862.12,34213.18912284111,34388.93039442353,37733.82547519815,45.47584338372489,65.30502112729829,66.46021861333098,74.65265009709167,2464.556688751063,0.989541499257306,False,True,False,True,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.989541499257306,0.9785283404348779
2021-07-08 17:00:00,33862.11,33929.64,32077.0,32875.71,33915.97153998753,34187.16767516706,37543.31114283745,42.73768395077928,42.08428352447599,60.4007928196084,67.9436469163705,2420.848353840273,0.9708698096870484,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9708698096870484,0.9500236236513933
2021-07-09 17:00:00,32875.71,34100.0,32261.07,33815.81,33893.7134199903,34137.65331847812,37397.13462743205,46.07045872639687,64.16574628461932,57.18501697879787,61.348676137245775,2379.2827571373964,1.0285955801410829,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0285955801410829,0.9771901003174386
2021-07-10 17:00:00,33815.81,34262.0,33004.78,33502.87,33806.85932665912,34053.01554268104,37244.41836753275,45.12886580766736,35.013332858229624,47.08778755577498,54.89119911806044,2299.135417341868,0.9907457488080281,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9907457488080281,0.9681469376667928
2021-07-11 17:00:00,33502.87,34666.0,33306.47,34258.99,33907.33280962376,34080.4788036569,37127.34274527657,47.899607095982766,75.5844365207847,58.25450522121122,54.17576991859471,2232.020744674592,1.022568812761414,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.022568812761414,0.9899968646285311
2021-07-12 17:00:00,34259.0,34678.43,32658.34,33086.63,33724.954407485144,33947.96562983598,36968.88342193239,44.17497563124516,21.04581543120649,43.881194936740265,49.74116257124217,2216.882834340693,0.9657794932074764,True,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9657794932074764,0.9561186701979333
2021-07-13 17:00:00,33086.94,33340.0,32202.25,32729.77,33503.80231693289,33785.53954585785,36802.643679895824,43.07693671819822,5.330886384580515,33.98704611219056,45.37424875671403,2139.8019176020725,0.9892143745071651,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9892143745071651,0.9458063322944711
2021-07-14 17:00:00,32729.12,33114.03,31550.0,32820.02,33351.8506909478,33656.80360641013,36646.4623591156,43.45970286644304,11.345525155785747,12.574075657190916,30.1474389020406,2098.675352059068,1.0027574284817766,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0027574284817766,0.9484143256133846
2021-07-15 17:00:00,32820.03,33185.25,31133.0,31880.0,33024.77275962607,33419.89645888878,36459.54226660126,40.41162446410574,0.0,5.558803846788753,17.373308538723435,2095.3592554834195,0.9713583355525074,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9713583355525074,0.921250160741971
2021-07-16 17:00:00,31874.49,32249.18,31020.0,31383.87,32660.127701931386,33148.42626437028,36260.49629536199,38.862407785715085,0.0,3.781841718595249,7.304907074191663,2033.4893086631755,0.9844375784190715,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9844375784190715,0.9069132773590063
2021-07-17 17:00:00,31383.86,31955.92,31164.31,31520.07,32406.781545946636,32931.31209578758,36074.59722495564,39.5475583254453,6.691455593139388,2.2304851977131293,3.857043587699067,1944.7836437586625,1.0043398089528155,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0043398089528155,0.9108491077195161
2021-07-18 17:00:00,31520.07,32435.0,31108.97,31778.56,32267.17675795849,32777.61181634924,35906.12517691816,40.90121201088562,22.56013345698965,9.750529683376346,5.254285533228265,1900.586954918758,1.0082008066606452,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0082008066606452,0.918318805148945
2021-07-19 17:00:00,31778.57,31899.0,30407.44,30839.65,31949.948589523272,32519.216907502672,35707.439875862554,37.60716899341479,0.0,9.750529683376346,7.243848188155297,1871.3707438531328,0.9704546083900593,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9704546083900593,0.8911867164280466
2021-07-20 17:00:00,30839.65,31063.07,29278.0,29790.35,31470.03779185143,32155.367986502315,35475.39713563265,34.2840520391078,0.0,7.520044485663217,9.007034617471993,1865.2064050064805,0.9659756190488542,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9659756190488542,0.860864640089698
2021-07-21 17:00:00,29790.34,32858.0,29482.61,32144.51,31619.92050477333,32153.920254968674,35344.77411070588,45.84590131132932,84.91647401758728,28.30549133919576,15.192021836078462,1973.076661791732,1.079024247784937,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.079024247784937,0.9288938207174369
2021-07-22 17:00:00,32144.51,32591.35,31708.0,32287.83,31768.344837045926,32171.77488763952,35224.893949501726,46.46343764368429,89.45199482283826,58.122822946808505,31.316119590555854,1895.2390430923224,1.0044586151725443,True,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0044586151725443,0.9330354008001703
2021-07-23 17:00:00,32287.58,33650.0,31924.32,33634.09,32182.954873257942,32366.75023595425,35162.509480893816,52.00044635754131,100.0,91.45615628014184,59.29482352204872,1883.1276828714424,1.0416955862317163,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0416955862317163,0.9719388588114778
2021-07-24 17:00:00,33634.1,34500.0,33401.14,34258.14,32644.107123645063,32618.935537827016,35127.044011054844,54.35698300431826,100.0,96.4839982742794,82.02099250040995,1827.1085626663391,1.0185540919941642,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0185540919941642,0.9899723018105689
2021-07-25 17:00:00,34261.51,35398.0,33851.12,35381.02,33252.30998505728,32987.213466116744,35137.00385375857,58.32197881316527,100.0,100.0,95.98005151814044,1807.0922367616004,1.0327770275911068,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0327770275911068,1.0224206512614455
2021-07-26 17:00:00,35381.02,40550.0,35205.78,37237.6,34137.92998837788,33553.93167063451,35219.380173219026,63.90512429194446,100.0,100.0,98.82799942475982,2059.7442198500576,1.0524738970216234,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0524738970216234,1.0760710472285198
2021-07-27 17:00:00,37241.33,39542.61,36383.0,39457.87,35320.13887984946,34341.12344788325,35385.595460543766,69.21607897702219,100.0,100.0,100.0,2138.306061289339,1.0596244118847618,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0596244118847618,1.1402311505657399
2021-07-28 17:00:00,39456.61,40900.0,38772.0,40019.56,36364.45468432736,35098.24832149882,35567.31956013028,70.4025494467357,100.0,100.0,100.0,2137.5699140543866,1.014235182993912,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.014235182993912,1.156462549649402
2021-07-29 17:00:00,40019.57,40640.0,39200.0,40016.48,37176.01586558795,35754.012545298974,35741.796440125174,70.3865294930065,99.95564612351284,99.98521537450428,99.99507179150146,2087.7434916219304,0.9999230376345968,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9999230376345968,1.1563735455560809
2021-07-30 17:00:00,40018.49,42316.71,38313.23,42206.37,38293.87233990174,36614.32687259245,35995.309128747715,74.78057300506805,100.0,99.98521537450428,99.99014358300288,2224.581813648935,1.05472470342219,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.05472470342219,1.2196557448819036
2021-07-31 17:00:00,42206.36,42448.0,41000.15,41461.83,38997.86293103469,37260.660622913456,36209.682496247806,70.92722331805594,90.48473894769609,96.81346169040296,98.92796414647052,2169.100969816868,0.9823595348285105,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9823595348285105,1.1981404501931072
2021-08-01 17:00:00,41461.84,42599.0,39422.01,39845.44,39186.213390804754,37605.29787319167,36352.26122188514,63.30110202961783,71.6531921714969,87.37931037306431,94.72599581265722,2241.0930434013776,0.9610149865551039,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9610149865551039,1.151430928633455
2021-08-02 17:00:00,39850.27,40480.01,38690.0,39147.82,39177.68152618148,37810.96749009944,36461.89097788965,60.28822967523516,64.21336207617792,75.45043106512362,86.547734376197,2208.8728260155654,0.9824918485026141,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9824918485026141,1.1312715014961647
2021-08-03 17:00:00,39146.86,39780.0,37642.03,38207.05,38961.98563147448,37863.77849141952,36530.32858659986,56.39039160973686,36.44240518785391,57.43631981184291,73.42202041667697,2203.808338443025,0.9759687768054518,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9759687768054518,1.1040856635500786
2021-08-04 17:00:00,38207.04,39969.66,37508.56,39723.18,39131.13993559127,38111.69869256358,36655.538445948885,60.79010699624865,50.593639397937565,50.41646888732313,61.10107325476324,2222.186314268524,1.03968194351566,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.03968194351566,1.1478979284875228
2021-08-05 17:00:00,39723.17,41350.0,37332.7,40862.46,39515.87772768209,38478.46686688844,36820.51576179403,63.74970456805822,51.57679056096266,46.20427838225138,51.35235569380583,2350.408720392201,1.0286804832845708,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0286804832845708,1.1808201958379028
2021-08-06 17:00:00,40862.46,43392.43,39853.86,42836.87,40253.8760104194,39059.587284636655,37056.45122211584,68.22583473237141,67.90604260829755,56.69215752239926,51.10430159732461,2435.2773832213297,1.0483184321257213,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0483184321257213,1.2378755763231775
2021-08-07 17:00:00,42836.87,44700.0,42446.41,44572.54,41213.57911921509,39794.6476466851,37351.1998016407,71.55140739399366,82.44081696826439,67.30788337917487,56.73477309460853,2422.299712991234,1.0405181330942246,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0405181330942246,1.28803198367873
2021-08-08 17:00:00,44572.54,45310.0,43261.0,43794.37,41787.08820383396,40327.94396046042,37603.87314275283,68.10955422422637,63.72510614530815,71.35732190729003,65.11912093628808,2395.635447777575,0.9825414930358468,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9825414930358468,1.2655448683216228
2021-08-09 17:00:00,43794.36,46454.15,42779.0,46253.4,42779.6019363153,41118.00476573237,37943.07027440959,72.59564245100746,88.11903750652897,78.09498687336718,72.25339738661071,2487.0293443648907,1.0561494548271844,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,1.0561494548271844,1.3366045227372227
2021-08-10 17:00:00,46248.87,46700.0,44589.46,45584.99,43403.02150602301,41713.60279696805,38242.75340090333,69.72448931002887,72.50661325003139,74.78358563395616,74.74529813820449,2460.137248338827,0.9855489542390397,False,False,False,False,47103.28,36326.67668875107,47103.28,31397.563311248938,1,0.9855489542390397,1.3172891896148406
