closeTime,open,high,low,close,ema1,ema2,ema3,rsi,stoch,k,d,atr
2017-09-30 17:00:00,4175.0,4380.0,4138.1,4378.51,4088.2313215216654,4022.084475219572,4105.16675073399,58.39289697478123,100.0,97.93922311221729,97.83988470884746,322.0909080361496
2017-10-01 17:00:00,4378.49,4406.52,4240.04,4378.48,4152.731027850185,4069.603878523629,4115.884917371873,58.39203529343337,99.99519988797073,98.97282573354016,98.28375731932492,310.97584317642463
2017-10-02 17:00:00,4400.0,4561.63,4360.0,4380.0,4203.235243883477,4110.990028053812,4126.242371592583,58.42551029562981,100.0,99.9983999626569,98.97014960280478,303.16542580668
2017-10-03 17:00:00,4380.0,4467.33,4180.8,4310.0,4226.960745242704,4137.524690979971,4133.448553098757,56.18372603879983,87.53448575584282,95.84322854793784,98.27148474804498,301.9771811062028
2017-10-04 17:00:00,4314.9,4373.0,4142.0,4208.59,4222.878357410993,4147.000065515975,4136.395276506649,53.0103647520206,69.88890714956771,85.80779763513685,93.8831420485772,296.9073824557598
2017-10-05 17:00:00,4208.59,4355.0,4110.0,4292.43,4238.334277986328,4166.390723447178,4142.514285271094,55.260236863335365,82.39939417153684,79.94092902564911,87.19731840290792,293.19971228034836
2017-10-06 17:00:00,4318.99,4417.0,4292.0,4369.0,4267.3711051004775,4193.405293654221,4151.396078005561,57.272369602911866,92.66630335390653,81.65153489167035,82.46675385081876,281.18544711746637
2017-10-07 17:00:00,4369.0,4479.5,4312.56,4423.0,4301.955303967038,4224.017921166992,4162.047212201422,58.68362291953968,100.0,91.68856584181445,84.4270099197113,273.02505803764734
2017-10-08 17:00:00,4425.0,4658.0,4425.0,4640.0,4377.076347529918,4279.482198344726,4180.790458781758,63.85071849268288,100.0,97.55543445130218,90.29851172826233,270.3089824635297
2017-10-09 17:00:00,4640.0,4889.98,4550.0,4786.95,4468.159381412159,4347.144571898763,4204.561421182474,66.87214553327276,100.0,100.0,96.41466676437221,275.28548371613465
2017-10-10 17:00:00,4786.95,4960.0,4680.59,4783.06,4538.137296653901,4405.266628978929,4227.247639959633,66.71318518250699,98.85324726112565,99.61774908704189,99.05772784611469,275.58009202212503
2017-10-11 17:00:00,4783.06,4881.61,4710.0,4821.43,4601.091230730812,4460.755078448405,4250.548908980823,67.53299417028444,100.0,99.61774908704189,99.74516605802792,268.1536568776875
2017-10-12 17:00:00,4821.43,5439.99,4810.16,5430.0,4785.293179457298,4589.987734655284,4296.80189294236,77.14673039812322,100.0,99.61774908704189,99.61774908704189,293.98768138642413
2017-10-13 17:00:00,5439.99,5846.17,5379.84,5649.98,4977.445806244565,4731.320036701246,4349.867701062268,79.50871225114575,100.0,100.0,99.74516605802792,306.29784700167954
2017-10-14 17:00:00,5650.0,5900.0,5580.01,5869.99,5175.788960412439,4883.142698474413,4409.480340236297,81.56130291816459,100.0,100.0,99.87258302901397,307.275857930131
2017-10-15 17:00:00,5855.03,5922.3,5400.01,5709.99,5294.500302543009,4993.389005344492,4460.48071905056,75.62823515159785,79.21935968604271,93.07311989534757,97.69103996511586,322.63401093512164
2017-10-16 17:00:00,5710.0,5788.91,5585.19,5760.02,5397.949124200119,5095.606471298561,4511.443043793675,76.21096489370983,81.26037752833199,86.82657907145824,93.29989965560195,314.1401530111844
2017-10-17 17:00:00,5760.0,5774.98,5508.63,5595.0,5441.738207711203,5162.19227512542,4553.935473448825,70.2449279261325,60.36426219629041,73.6146664702217,84.50478847900918,310.7265706532426
2017-10-18 17:00:00,5595.0,5596.0,5037.95,5512.06,5457.3652726642695,5208.841305108697,4591.50898429397,67.38948963657086,46.11696251380048,62.58053407947429,74.34059320705141,328.3925298922967
2017-10-19 17:00:00,5513.0,5710.0,5490.26,5683.9,5507.706323183321,5272.1824644275375,4634.347847654991,70.10127545965658,52.81790554667357,53.09971008558816,63.098303545094716,320.63163489998976
2017-10-20 17:00:00,5683.31,6110.0,5600.0,6010.01,5619.329362475916,5370.559469170533,4688.29538304107,74.4444523540767,68.89172956123326,55.942199207235774,57.20748112409941,334.15794669284764
2017-10-21 17:00:00,6013.72,6171.0,5850.03,6024.97,5709.471726370158,5457.814206614462,4740.713995470832,74.62654259278436,60.843978048501874,60.85120438546957,56.6310378927645,333.2159505005014
2017-10-22 17:00:00,6003.27,6060.0,5720.03,5950.02,5762.9268982879,5523.441645732534,4788.137760354329,71.86382477977564,34.688838605444545,54.808182071726556,57.20052855481063,333.6983826076085
2017-10-23 17:00:00,5975.0,6080.0,5621.03,5915.93,5796.927587557256,5575.77342630153,4832.364907007101,70.58388709697743,26.06863700423789,40.533817886061435,52.064401447752516,342.6463552784937
2017-10-24 17:00:00,5909.47,5925.0,5450.0,5477.03,5725.839234766754,5562.607636127993,4857.645891046038,56.605414084507885,0.0,20.252491869894143,38.53149727589405,352.1001870443156
2017-10-25 17:00:00,5506.92,5704.96,5286.98,5689.99,5717.872738151919,5579.5919513109275,4890.286836495214,60.674913479400814,16.30677000534082,14.125135669859569,24.970481808605047,356.80588796972165
2017-10-26 17:00:00,5670.1,5939.99,5650.0,5861.77,5749.849907451493,5617.215691136138,4928.384215456185,63.637168075010834,28.176732303036992,14.827834102792602,16.401820547515438,352.033324543313
2017-10-27 17:00:00,5861.77,5980.0,5649.24,5768.83,5754.067705795606,5637.430932317986,4961.3428736735905,60.96155396688917,17.45535857855877,20.646286962312193,16.533085578321455,350.5138013616478
2017-10-28 17:00:00,5768.79,5850.02,5630.03,5719.64,5746.417104507695,5648.392141342254,4991.0800158824695,59.53482155818743,14.941724933862186,20.191271938485983,18.555131001196926,341.1906726929587
2017-10-29 17:00:00,5709.98,6189.88,5648.01,6169.98,5840.542192394873,5717.937189163286,5037.311387808647,67.12143187576434,53.637961481402115,28.67834833127436,23.171969077357513,355.52491035774733
2017-10-30 17:00:00,6133.01,6248.68,6030.0,6120.5,5902.755038529346,5771.612230608182,5079.789372600465,65.66472458009385,50.27049494389509,39.6167271197198,29.495449129826714,345.75027390362254
2017-10-31 17:00:00,6120.52,6498.01,6100.0,6463.0,6027.253918856159,5863.797266527091,5134.0329266161325,70.44599202613739,76.8019490858911,60.236801837062764,42.84395909601898,349.4831114819353
2017-11-01 17:00:00,6463.0,6774.67,6338.02,6753.98,6188.74860355479,5982.488297656812,5197.5602628272645,73.78583315155687,95.33486795323955,74.13577066100858,57.99643320593037,355.7093178046542
2017-11-02 17:00:00,6753.98,7300.0,6685.1,7019.98,6373.466691653725,6120.820524635905,5269.027703500705,76.41026698578185,100.0,90.71227234637689,75.02828161481608,374.22293796146454
2017-11-03 17:00:00,7010.31,7346.34,6923.0,7115.04,6538.26076017512,6253.3831213511185,5341.420342579108,77.28546102681186,100.0,98.44495598441318,87.76433299726621,377.7312995356457
2017-11-04 17:00:00,7115.02,7480.99,6901.0,7357.09,6720.222813469538,6400.544038504303,5420.4662114975745,79.38295054612962,100.0,100.0,96.38574277693003,392.17834956881387
2017-11-05 16:00:00,7357.27,7590.25,7279.02,7345.01,6859.064410476307,6526.472833370396,5495.938516929043,78.99092029819357,98.2788733601784,99.42629112005947,99.29041570149089,386.39632459961285
2017-11-06 16:00:00,7345.1,7401.0,6906.0,6960.12,6881.521208148239,6584.292455587676,5553.3573986181,67.54524326384801,48.02902718550283,82.10263351522707,93.84297487842885,394.1537299853548
2017-11-07 16:00:00,6981.72,7198.49,6901.0,7064.04,6922.080939670853,6648.2587948426535,5612.599853574253,68.85734393245684,46.96927544119084,64.42572532895734,81.98488332141461,387.24917784354375
2017-11-08 16:00:00,7070.0,7770.02,6651.0,7303.0,7006.729619743996,6735.557622196967,5678.890055394871,71.69145639709792,61.24826600177624,52.0821895428233,66.20351612900255,439.5185222832906
2017-11-09 16:00:00,7303.01,7392.0,7015.0,7079.99,7023.00970424533,6781.481939237371,5733.835151261738,65.68381994208048,30.980241954436025,46.3992611324677,54.30239200141611,435.0529135487699
2017-11-10 16:00:00,7079.0,7279.91,6255.01,6506.98,6908.336436635256,6744.881680672388,5764.154557094611,53.32008650415807,0.0,30.74283598540409,43.07476222023169,477.1848482952863
2017-11-11 16:00:00,6503.0,6797.98,6100.0,6245.05,6760.939450716311,6678.237456582737,5783.01320191443,48.79836102585047,0.0,10.326747318145342,29.156281478672373,492.9559305599087
2017-11-12 16:00:00,6245.05,6630.0,5325.01,5811.03,6549.848461668242,6562.609795705039,5784.1118998785705,42.384371102760134,0.0,0.0,13.689861101183139,550.9583640913438
2017-11-13 16:00:00,5839.94,6697.47,5699.99,6465.99,6531.213247964188,6549.7271562777005,5810.8522175303915,52.52524703158341,27.408825099204243,9.136275033068081,6.487674117071137,582.8527666562479
2017-11-14 16:00:00,6465.99,6684.98,6311.07,6574.99,6540.941415083257,6553.095535440674,5840.818405078219,53.97704461801284,31.33275301284636,19.5805260373502,9.572267023472754,567.9282833236588
2017-11-15 16:00:00,6575.99,7298.0,6575.99,7240.06,6696.301100620311,6644.690797381918,5895.690624486917,61.6775933708474,52.14584602529868,36.96247471244976,21.893091927622674,579.0055488005404
2017-11-16 16:00:00,7240.14,7940.0,7076.0,7864.5,6955.900856038021,6807.332024397663,5972.898835291351,67.2229018785093,67.13374175288905,50.204113597011364,35.5823714489371,599.3622953147875
2017-11-17 16:00:00,7876.98,7989.0,7451.0,7699.19,7121.076221362905,6926.246421144641,6040.596528025023,64.55956190842697,59.93524924276749,59.738279006985074,48.968289105482064,594.9792742208741
2017-11-18 16:00:00,7680.01,7819.99,7422.0,7761.94,7263.4903943933705,7037.672231658689,6108.100193592669,65.12440812618672,62.120132935839095,63.06304131049854,57.668477971498326,580.908611776526
2017-11-19 16:00:00,7761.94,8123.15,7650.33,8038.0,7435.603640083733,7171.049267437531,6183.782538941976,67.5729787579836,85.94716056628799,69.33418091496486,64.04516707748282,573.1879966496313
2017-11-20 16:00:00,8057.11,8319.99,7954.0,8212.0,7608.13616450957,7309.84269844586,6263.32047859131,69.04803870682397,90.98027775971067,79.68252375394592,70.6932486598031,558.3881397460862
2017-11-21 16:00:00,8212.49,8400.0,7801.0,8119.51,7721.774794618555,7417.798338653079,6336.112224528906,67.29569177911245,85.00101742006139,87.3094852486867,78.77539663919916,561.28898690708
2017-11-22 16:00:00,8091.09,8322.68,8091.09,8205.92,7829.362618036654,7522.881226832669,6409.43801964542,68.10997870660893,96.48187933428905,90.8210581713537,85.93768905799544,537.73905927086
2017-11-23 16:00:00,8233.03,8260.0,8000.0,8019.99,7871.724258472952,7589.162396588314,6472.5969208357965,64.39468892839501,82.5479755916259,88.01029078199211,88.7136114006775,517.9005550372272
2017-11-24 16:00:00,8019.97,8369.0,7850.0,8138.0,7930.8966454789625,7662.340743709872,6537.906845508903,65.67451983508275,87.3478813123703,88.79257874609509,89.20797589981363,517.9790868202824
2017-11-25 16:00:00,8138.99,8734.78,8090.0,8700.01,8101.810724261415,7800.696644548557,6622.6952045085545,71.01750008439906,100.0,89.9652856346654,88.92271838758421,527.0362949045481
2017-11-26 16:00:00,8700.04,9350.0,8604.72,9128.02,8329.8572299811,7977.6730919420825,6720.943235704298,74.29859215419667,100.00000000000001,95.78262710412343,91.51349716162798,542.6251309827946
2017-11-27 16:00:00,9128.0,9654.28,9112.04,9650.0,8623.2222899853,8200.650013016471,6835.8082068531485,77.62536510492122,100.0,100.0,95.24930424626295,542.5976216268807
2017-11-28 16:00:00,9650.0,9939.0,9570.5,9896.8,8906.239558877456,8426.803344614274,6955.847100702044,79.00886205677877,100.0,100.0,98.59420903470782,530.1620772249607
2017-11-29 16:00:00,9896.79,11300.03,8520.0,9687.88,9079.937434682466,8594.946898665705,7062.985645772553,74.79284969904911,71.15120834622327,90.38373611540776,96.7945787051359,690.8669288517493
2017-11-30 16:00:00,9687.88,10900.0,8850.8,9838.96,9248.60911586414,8760.815312176945,7171.847385154022,75.79857338429174,78.03304611020394,83.0614181521424,91.14838475585005,787.890719648053
2017-12-01 16:00:00,9837.0,10898.0,9380.0,10782.99,9589.582645672108,9030.438603886687,7313.460821030335,80.92098412585626,100.0,83.0614181521424,85.50219080656417,840.041382530335
2017-12-02 16:00:00,10775.04,11190.0,10620.0,10890.01,9878.566502189416,9278.381456701796,7453.717651578166,81.40157275009946,100.0,92.67768203673465,86.26683944700648,820.7527123495968
2017-12-03 16:00:00,10902.69,11825.0,10500.0,11165.41,10164.531723925102,9529.985262474891,7599.274214261375,82.61516230626917,100.0,100.0,91.91303339629235,856.770375753197
2017-12-04 16:00:00,11165.41,11600.0,10802.0,11579.0,10478.858007497302,9803.18722747824,7755.341892133478,84.2746937973165,100.0,100.0,97.55922734557822,852.5724917708258
2017-12-05 16:00:00,11571.03,11853.0,11447.68,11699.99,10750.2206724979,10056.094263814475,7910.03397479491,84.73379669073643,100.0,100.0,100.0,820.6258852157667
2017-12-06 16:00:00,11699.99,13615.23,11665.58,13550.05,11372.404967498367,10521.955028639211,8131.211073822561,89.69031978220673,100.0,100.0,100.0,901.2704648432119
2017-12-07 16:00:00,13541.01,16649.96,13050.0,16599.0,12533.870530276507,11332.227691487318,8463.281227790303,93.45927597449236,100.0,100.0,100.0,1094.0340030686968
2017-12-08 16:00:00,16599.0,17204.99,14015.0,15880.0,13277.454856881728,11938.597332622343,8754.132944347546,85.51956573508149,64.6208469494797,88.2069489831599,96.06898299438664,1243.7451457066472
2017-12-09 16:00:00,15880.01,16269.3,12535.0,14656.07,13583.813777574678,12300.92702160603,8985.581456333917,73.99563325436753,0.0,54.87361564982657,81.02685487766216,1421.6419210133154
2017-12-10 16:00:00,14664.01,15720.12,12368.0,14899.98,13876.295160335862,12647.467418725228,9217.518654124744,74.72653290071685,3.755204803433769,22.792017250971156,55.29086062798587,1559.533212369507
2017-12-11 16:00:00,14946.26,17470.0,14901.08,16587.97,14478.889569150113,13172.8677628952,9506.555961806127,79.10380570321318,26.244688737344898,9.99996451359289,29.221865804796874,1631.7108400573995
2017-12-12 16:00:00,16587.97,16976.45,15875.0,16349.99,14894.689664894531,13596.484061175839,9774.92592408824,77.07696931054085,15.831240330913515,15.277044623897394,16.023008796153814,1593.8350657675853
2017-12-13 16:00:00,16349.99,16546.0,14666.56,16033.29,15147.711961584635,13921.391519685727,10020.35196628086,74.34688305899209,1.804645767882784,14.626858278713733,13.301289138734672,1614.2354182127578
2017-12-14 16:00:00,16030.34,16445.0,15450.0,16334.98,15411.549303454716,14243.203317060963,10267.984438191415,75.24635662158971,6.425947009030166,8.020611035942155,12.641504646184428,1570.0043169118467
2017-12-15 16:00:00,16334.98,17991.0,16298.45,17539.83,15884.500569353668,14682.753541452836,10553.154852379988,78.49007997876139,23.091498282316547,10.440697019743164,11.029388778133017,1578.757579989572
2017-12-16 16:00:00,17516.81,19539.0,17190.01,19102.66,16599.6471094973,15272.074402592458,10888.429564051361,81.81823896522812,40.19086161488284,23.236102302076517,13.89913678592061,1633.7741814188882
2017-12-17 16:00:00,19120.19,19798.68,18510.0,18860.02,17101.952196275677,15750.467148913463,11201.040953696405,79.75495832782549,29.59017053628398,30.957510144494453,21.544769822104712,1609.1245970318248
2017-12-18 16:00:00,18860.04,19300.0,17029.98,18856.25,17491.796152658862,16164.571529058336,11501.245230022038,79.72131907915944,29.417339329146863,33.066123826771225,29.086578757780728,1656.3314115295516
2017-12-19 16:00:00,18856.25,18950.0,16300.0,17295.2,17448.10811873467,16315.321991850558,11728.459142570193,67.10081903217973,0.0,19.669169955143612,27.897601308803093,1727.3077392774408
2017-12-20 16:00:00,17295.2,17720.35,14777.66,16488.98,17234.968536793633,16338.476392937151,11915.146235018421,61.670779838647036,0.0,9.805779776382286,20.847024519432374,1814.1207579004806
2017-12-21 16:00:00,16480.52,17309.5,14022.0,15492.64,16847.78441750616,16225.698207212197,12055.440108154955,55.67464635646127,0.0,0.0,9.824983243841963,1919.3621323361608
2017-12-22 16:00:00,15514.03,15699.34,10961.0,13326.61,16065.301213615901,15839.153112917238,12105.289907835155,45.351248131553916,0.0,0.0,3.268593258794093,2120.7176943121494
2017-12-23 16:00:00,13326.61,14950.0,12978.18,13300.0,15450.789832812367,15500.599364528274,12152.141283998482,45.24026539021802,0.0,0.0,0.0,2110.0821447184244
2017-12-24 16:00:00,13300.0,13819.99,11640.0,13500.0,15017.280981076285,15233.852782591171,12204.998488547562,46.303867079218506,2.9077654802810975,0.9692551600936968,0.3230850533645632,2115.075562952823
2017-12-25 16:00:00,13500.0,14300.0,12708.0,13699.34,14724.405207503778,15029.251078245683,12263.600116447658,47.40046824519711,5.90574775978003,2.93783774668704,1.3023643022602431,2077.713022741907
2017-12-26 16:00:00,13699.34,16050.0,13533.0,15689.01,14938.761828058494,15117.218934479593,12397.929915802653,56.86871149840527,31.79084288073232,13.534785373597813,5.813959426792848,2109.090663974628
2017-12-27 16:00:00,15709.98,16498.05,14200.15,15459.99,15054.590310712161,15162.92174321565,12518.010703418237,55.627476731301485,28.397448862995404,22.03134650116925,12.8346565404847,2122.5770451192975
2017-12-28 16:00:00,15459.97,15539.99,13150.0,14182.11,14860.70579722057,15032.14684412023,12583.26949936262,49.177628817773055,10.764301689596666,23.650864477774793,19.738998784180612,2141.6779704679193
2017-12-29 16:00:00,14199.14,14981.0,13850.0,14378.9,14753.637842282664,14945.0472649042,12653.686381740556,50.1364572004238,13.385628922731886,17.515793158441316,21.066001379128448,2069.486686863068
2017-12-30 16:00:00,14378.99,14398.85,11750.0,12440.01,14239.498321775405,14611.042296250307,12645.306915789946,41.77411326287764,0.0,8.049976870776183,16.405544835664095,2110.8697806585633
2017-12-31 16:00:00,12345.1,14050.11,12149.98,13716.36,14123.24536138087,14491.751323416933,12687.308997523674,47.93092078713733,16.2246663273901,9.870098416707327,11.811956148641606,2095.816939182952
2018-01-01 16:00:00,13715.65,13818.55,12750.0,13380.0,13958.079725518455,14343.517813628008,12714.47335056196,46.534445504058546,18.795702388388754,11.673456238592948,9.86451050869215,2022.4407292413127
2018-01-02 16:00:00,13382.16,15473.49,12890.02,14675.11,14117.419786514354,14387.730105144276,12791.36106230463,52.297415836726536,52.88977695723368,29.303381891004175,16.94897884876815,2062.514248581219
2018-01-03 16:00:00,14690.0,15307.56,14150.0,14919.51,14295.66205617783,14458.634091125039,12874.817883390722,53.31996157186566,76.4899345370648,49.39180462756241,30.122880919053177,1997.874659396846
2018-01-04 16:00:00,14919.51,15280.0,13918.04,15059.54,14465.412710360535,14538.754878975034,12960.493260512656,53.92931613093194,80.52683932617047,69.96885027348965,49.554678930685405,1952.4521837256427
2018-01-05 16:00:00,15059.56,17176.24,14600.0,16960.39,15019.852108058194,14861.639561778364,13117.351956178825,61.31217571057631,100.0,85.67225795441175,68.34430428515459,1997.0084563166683
2018-01-06 16:00:00,16960.39,17143.13,16011.21,17069.79,15475.39386182304,15156.059620207916,13272.349526524753,61.692659457746615,100.0,93.50894644205681,83.0500182233194,1935.2164237226207
2018-01-07 16:00:00,17069.79,17099.96,15610.0,16150.03,15625.313003640142,15288.589004180194,13385.19974117084,56.64846490652212,74.67588998777492,91.55862999592496,90.24661146413116,1903.4123934567192
2018-01-08 16:00:00,16218.85,16322.3,12812.0,14902.54,15464.696780609,15237.115803622837,13444.703280732769,50.60483840730727,44.33418512594271,73.0033583712392,86.02364493640698,2018.1900796383823
2018-01-09 16:00:00,14902.54,15500.0,14011.05,14400.0,15228.097496029222,15125.500363139792,13482.16589717462,48.36627028259336,33.09557311674616,50.70188274348792,71.75462370355069,1980.3872168070693
2018-01-10 16:00:00,14401.0,14955.66,13131.31,14907.09,15156.762496911617,15096.378981387821,13538.045273756008,50.73448145456223,44.98505113788265,40.804936460190504,54.83672585830587,1969.24170132085
2018-01-11 16:00:00,14940.0,14968.68,11400.0,13238.78,14730.544164264591,14848.69911720278,13526.309380667537,43.642424875100836,9.379758913853227,29.153461056160676,40.22009341994636,2083.4872940836467
2018-01-12 16:00:00,13238.76,14109.78,12500.0,13740.01,14510.425461094683,14700.873901575742,13534.689797111949,46.081105523546,21.623025187339437,25.329278413025097,31.76255864312542,2049.6510587919574
2018-01-13 16:00:00,13749.95,14580.0,13706.15,14210.0,14443.664247518087,14635.42404803231,13561.172550166384,48.33849218745338,26.016655300798885,19.006479800663843,24.4964064232832,1965.6652688782463
2018-01-14 16:00:00,14210.0,14339.5,12569.2,13474.99,14228.403303625179,14480.69950829467,13557.792842316723,45.15461413661922,8.37767096374618,18.672450483961498,21.002736232550138,1951.7106068155144
2018-01-15 16:00:00,13477.98,14249.99,13147.79,13539.93,14075.409236152916,14355.263573855382,13557.09233869646,45.49619526234964,10.270062578749478,14.888129614431511,17.522353299685612,1891.0312777572633
